enrollment,interval,start,end,model,k5_model,6_8_model
2032.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
2032.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
289.00,Weekly,9/7/2020,9/11/2020,,,Hybrid
285.00,Weekly,9/14/2020,9/18/2020,,,Hybrid
284.00,Weekly,9/21/2020,9/25/2020,,,Hybrid
282.00,Weekly,9/28/2020,10/2/2020,,,Hybrid
280.00,Weekly,10/5/2020,10/9/2020,,,Hybrid
277.00,Weekly,10/12/2020,10/16/2020,,,Hybrid
280.00,Weekly,10/19/2020,10/23/2020,,,Hybrid
277.00,Weekly,10/26/2020,10/30/2020,,,Hybrid
277.00,Weekly,11/2/2020,11/6/2020,,,Hybrid
280.00,Weekly,11/9/2020,11/13/2020,,,Hybrid
281.00,Weekly,11/16/2020,11/20/2020,Hybrid,,Hybrid
281.00,Weekly,11/30/2020,12/4/2020,Virtual,,Virtual
281.00,Weekly,12/7/2020,12/11/2020,Virtual,,Virtual
281.00,Weekly,12/14/2020,12/18/2020,Virtual,,Virtual
281.00,Weekly,1/4/2021,1/8/2021,Virtual,,Virtual
281.00,Weekly,1/11/2021,1/15/2021,Hybrid,,Hybrid
281.00,Weekly,1/18/2021,1/22/2021,Hybrid,,Hybrid
281.00,Weekly,1/25/2021,1/29/2021,Hybrid,,Hybrid
281.00,Weekly,2/1/2021,2/5/2021,Hybrid,,Hybrid
281.00,Weekly,2/8/2021,2/12/2021,Virtual,,Virtual
281.00,Weekly,2/22/2021,2/26/2021,Hybrid,,Hybrid
281.00,Weekly,3/1/2021,3/5/2021,Hybrid,,Hybrid
281.00,Weekly,3/8/2021,3/12/2021,Hybrid,,Hybrid
281.00,Weekly,3/15/2021,3/19/2021,Hybrid,,Hybrid
281.00,Weekly,3/22/2021,3/26/2021,Hybrid,,Hybrid
281.00,Weekly,3/29/2021,4/2/2021,Hybrid,,Hybrid
281.00,Weekly,4/5/2021,4/9/2021,Hybrid,,Hybrid
281.00,Weekly,4/19/2021,4/23/2021,Hybrid,,Hybrid
281.00,Weekly,4/26/2021,4/30/2021,Hybrid,,Hybrid
281.00,Weekly,5/3/2021,5/7/2021,Hybrid,,Hybrid
281.00,Weekly,5/10/2021,5/14/2021,Hybrid,,Hybrid
281.00,Weekly,5/17/2021,5/21/2021,Hybrid,,Hybrid
281.00,Weekly,5/24/2021,5/28/2021,Hybrid,,Hybrid
281.00,Weekly,5/31/2021,6/4/2021,Hybrid,,Hybrid
438.00,Weekly,9/7/2020,9/11/2020,,,Hybrid
450.00,Weekly,9/14/2020,9/18/2020,,,Hybrid
452.00,Weekly,9/21/2020,9/25/2020,,,Hybrid
452.00,Weekly,9/28/2020,10/2/2020,,,Hybrid
450.00,Weekly,10/5/2020,10/9/2020,,,Hybrid
451.00,Weekly,10/12/2020,10/16/2020,,,Hybrid
447.00,Weekly,10/19/2020,10/23/2020,,,Hybrid
445.00,Weekly,10/26/2020,10/30/2020,,,Hybrid
445.00,Weekly,11/2/2020,11/6/2020,,,Hybrid
448.00,Weekly,11/9/2020,11/13/2020,,,Hybrid
452.00,Weekly,11/16/2020,11/20/2020,Hybrid,,Hybrid
452.00,Weekly,11/30/2020,12/4/2020,Virtual,,Virtual
452.00,Weekly,12/7/2020,12/11/2020,Virtual,,Virtual
452.00,Weekly,12/14/2020,12/18/2020,Virtual,,Virtual
452.00,Weekly,1/4/2021,1/8/2021,Hybrid,,Hybrid
452.00,Weekly,1/11/2021,1/15/2021,Virtual,,Virtual
452.00,Weekly,1/18/2021,1/22/2021,Virtual,,Virtual
452.00,Weekly,1/25/2021,1/29/2021,Hybrid,,Hybrid
452.00,Weekly,2/1/2021,2/5/2021,Hybrid,,Hybrid
452.00,Weekly,2/8/2021,2/12/2021,Hybrid,,Hybrid
452.00,Weekly,2/22/2021,2/26/2021,Hybrid,,Hybrid
452.00,Weekly,3/1/2021,3/5/2021,Virtual,,Virtual
452.00,Weekly,3/8/2021,3/12/2021,Hybrid,,Hybrid
452.00,Weekly,3/15/2021,3/19/2021,Hybrid,,Hybrid
452.00,Weekly,3/22/2021,3/26/2021,Virtual,,Virtual
452.00,Weekly,3/29/2021,4/2/2021,Hybrid,,Hybrid
452.00,Weekly,4/5/2021,4/9/2021,Hybrid,,Hybrid
452.00,Weekly,4/19/2021,4/23/2021,Hybrid,,Hybrid
452.00,Weekly,4/26/2021,4/30/2021,Hybrid,,Hybrid
452.00,Weekly,5/3/2021,5/7/2021,Hybrid,,Hybrid
452.00,Weekly,5/10/2021,5/14/2021,Hybrid,,Hybrid
452.00,Weekly,5/17/2021,5/21/2021,Hybrid,,Hybrid
452.00,Weekly,5/24/2021,5/28/2021,Hybrid,,Hybrid
452.00,Weekly,5/31/2021,6/4/2021,Hybrid,,Hybrid
1080.00,Weekly,8/31/2020,9/4/2020,,,
1084.00,Weekly,9/7/2020,9/11/2020,,,
1085.00,Weekly,9/14/2020,9/18/2020,,,
1087.00,Weekly,9/21/2020,9/25/2020,,,
1085.00,Weekly,9/28/2020,10/2/2020,,,
1086.00,Weekly,10/5/2020,10/9/2020,,,
1085.00,Weekly,10/12/2020,10/16/2020,,,
1066.00,Weekly,10/19/2020,10/23/2020,,,
1066.00,Weekly,10/26/2020,10/30/2020,,,
1066.00,Weekly,11/2/2020,11/6/2020,,,
1046.00,Weekly,11/9/2020,11/13/2020,,,
1044.00,Weekly,11/16/2020,11/20/2020,Hybrid,,
1044.00,Weekly,11/30/2020,12/4/2020,Virtual,,
1044.00,Weekly,12/7/2020,12/11/2020,Hybrid,,
1044.00,Weekly,12/14/2020,12/18/2020,Hybrid,,
1044.00,Weekly,1/4/2021,1/8/2021,Virtual,,
1044.00,Weekly,1/11/2021,1/15/2021,Hybrid,,
1044.00,Weekly,1/18/2021,1/22/2021,Virtual,,
1044.00,Weekly,1/25/2021,1/29/2021,Virtual,,
1044.00,Weekly,2/1/2021,2/5/2021,Virtual,,
1044.00,Weekly,2/8/2021,2/12/2021,Hybrid,,
1044.00,Weekly,2/22/2021,2/26/2021,Hybrid,,
1044.00,Weekly,3/1/2021,3/5/2021,Hybrid,,
1044.00,Weekly,3/8/2021,3/12/2021,Hybrid,,
1044.00,Weekly,3/15/2021,3/19/2021,Hybrid,,
1044.00,Weekly,3/22/2021,3/26/2021,Hybrid,,
1044.00,Weekly,3/29/2021,4/2/2021,Hybrid,,
1044.00,Weekly,4/5/2021,4/9/2021,Hybrid,,
1044.00,Weekly,4/19/2021,4/23/2021,,,
1044.00,Weekly,4/26/2021,4/30/2021,In-person,,
1044.00,Weekly,5/3/2021,5/7/2021,In-person,,
1044.00,Weekly,5/10/2021,5/14/2021,In-person,,
1044.00,Weekly,5/17/2021,5/21/2021,In-person,,
1044.00,Weekly,5/24/2021,5/28/2021,In-person,,
1044.00,Weekly,5/31/2021,6/4/2021,In-person,,
821.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
816.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
822.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
822.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
819.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
818.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
819.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
820.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
819.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
822.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
822.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
799.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
799.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
799.00,Weekly,12/7/2020,12/11/2020,Virtual,Virtual,Virtual
799.00,Weekly,12/14/2020,12/18/2020,Virtual,Virtual,Virtual
799.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
799.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
799.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,3/15/2021,3/19/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,3/29/2021,4/2/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,4/5/2021,4/9/2021,Hybrid,Hybrid,Hybrid
799.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
799.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
799.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
799.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
799.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
799.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
799.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
990.00,Weekly,8/31/2020,9/4/2020,,In-person,In-person
971.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
967.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
957.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
958.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
958.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
957.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
960.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
960.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
958.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
956.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
940.00,Weekly,11/16/2020,11/20/2020,Virtual,In-person,Virtual
940.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
940.00,Weekly,12/7/2020,12/11/2020,Virtual,Virtual,Virtual
940.00,Weekly,12/14/2020,12/18/2020,Virtual,Virtual,Virtual
940.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
940.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
940.00,Weekly,1/18/2021,1/22/2021,In-person,Virtual,In-person
940.00,Weekly,1/25/2021,1/29/2021,In-person,Virtual,In-person
940.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
940.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,Virtual
940.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
940.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
940.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
940.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
940.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
940.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
940.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
940.00,Weekly,4/19/2021,4/23/2021,,,
940.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
940.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
940.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
940.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
940.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
940.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
2243.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
2241.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
2241.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
2241.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
2243.00,Weekly,10/5/2020,10/9/2020,,In-person,Hybrid
2243.00,Weekly,10/12/2020,10/16/2020,,In-person,Hybrid
2243.00,Weekly,10/19/2020,10/23/2020,,In-person,Hybrid
2243.00,Weekly,10/26/2020,10/30/2020,,In-person,Hybrid
2243.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
2243.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
2239.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
2239.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
2239.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
2239.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
2239.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
2239.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
2239.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
2239.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
2239.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
2239.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
2239.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
2239.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
2239.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
2239.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
2239.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
2239.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
2239.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
2239.00,Weekly,4/19/2021,4/23/2021,,,
2239.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
2239.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
2239.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
2239.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
2239.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
2239.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
3671.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
3625.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
3609.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
3608.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
3612.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
3617.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
3622.00,Weekly,10/19/2020,10/23/2020,,In-person,Hybrid
3629.00,Weekly,10/26/2020,10/30/2020,,In-person,Hybrid
3633.00,Weekly,11/2/2020,11/6/2020,,In-person,Hybrid
3637.00,Weekly,11/9/2020,11/13/2020,,In-person,Hybrid
3646.00,Weekly,11/16/2020,11/20/2020,Virtual,Virtual,Virtual
3646.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
3646.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,Hybrid
3646.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,Hybrid
3646.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
3646.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
3646.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Hybrid
3646.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,Hybrid
3646.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,Hybrid
3646.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,Hybrid
3646.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,Hybrid
3646.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,Hybrid
3646.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,Hybrid
3646.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
3646.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
3646.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
3646.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
3646.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
3646.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
3646.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
3646.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
3646.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
3646.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
3646.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
6746.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
6754.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
6742.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
6738.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
6753.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
6748.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
6755.00,Weekly,10/19/2020,10/23/2020,,In-person,Hybrid
6756.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
6744.00,Weekly,11/2/2020,11/6/2020,,In-person,Hybrid
6744.00,Weekly,11/9/2020,11/13/2020,,In-person,Hybrid
6543.00,Weekly,11/16/2020,11/20/2020,Virtual,Virtual,Virtual
6543.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
6543.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,Hybrid
6543.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,Hybrid
6543.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
6543.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,Hybrid
6543.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Hybrid
6543.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,Hybrid
6543.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,Hybrid
6543.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,Hybrid
6543.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,Hybrid
6543.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,Hybrid
6543.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,Hybrid
6543.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,Hybrid
6543.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,Hybrid
6543.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
6543.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
6543.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
6543.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
6543.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
6543.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
6543.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
6543.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
6543.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
46.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
46.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
46.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
46.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
46.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
46.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
46.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
46.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
46.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
47.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
21.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
21.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
21.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
21.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
21.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
21.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
21.00,Weekly,1/18/2021,1/22/2021,Virtual,Virtual,Virtual
21.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
21.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
21.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
21.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
21.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
21.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
21.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
21.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
21.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
21.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
21.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
21.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
21.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
21.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
21.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
21.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
21.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
3038.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
3040.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
3036.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
3032.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
3021.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
3015.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
3012.00,Weekly,10/12/2020,10/16/2020,,In-person,Hybrid
3026.00,Weekly,10/19/2020,10/23/2020,,In-person,Hybrid
3023.00,Weekly,10/26/2020,10/30/2020,,In-person,Hybrid
3025.00,Weekly,11/2/2020,11/6/2020,,In-person,Hybrid
3026.00,Weekly,11/9/2020,11/13/2020,,In-person,Hybrid
2953.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,Hybrid
2953.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,Hybrid
2953.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,Hybrid
2953.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,Hybrid
2953.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,Hybrid
2953.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,Hybrid
2953.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Hybrid
2953.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,Hybrid
2953.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,Hybrid
2953.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,Hybrid
2953.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,Hybrid
2953.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,Hybrid
2953.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,Hybrid
2953.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,Hybrid
2953.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,Hybrid
2953.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,Hybrid
2953.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,Hybrid
2953.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,Hybrid
2953.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,Hybrid
2953.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,Hybrid
2953.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,Hybrid
2953.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,Hybrid
2953.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,Hybrid
2953.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,Hybrid
211.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
211.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
246.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
246.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
246.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
246.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
244.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
244.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
244.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
245.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
245.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
206.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
206.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
206.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
206.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
206.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
206.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
206.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
206.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
206.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
206.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
206.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
206.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
206.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
206.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
206.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
206.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
206.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
206.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
206.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
206.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
206.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
206.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
206.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
206.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
5388.00,Weekly,8/31/2020,9/4/2020,,In-person,Hybrid
5404.00,Weekly,9/7/2020,9/11/2020,,In-person,Hybrid
5405.00,Weekly,9/14/2020,9/18/2020,,In-person,Hybrid
5412.00,Weekly,9/21/2020,9/25/2020,,In-person,Hybrid
